"term_id","termino","area","definicion_corta","definicion_tecnica","ejemplo","no_confundir_con","relaciones","nivel_confianza","fuentes","version","fecha_revision"
"PSY-02396","Sobreajuste en modelos","Psicometría y Métodos","Modelo que se adapta al ruido de los datos y no generaliza","En psicometría, modelo que se adapta al ruido de los datos y no generaliza. Relevante para sobreajuste en modelos en psicometría y métodos.","Se aplica sobreajuste en modelos para garantizar validez de las conclusiones.","","","alto","Muñiz (2018). Psicometría.","2.0.0","2026-03-29"
"PSY-02397","Criterio de información de Akaike","Psicometría y Métodos","Medida de balance entre ajuste del modelo y parsimonia","En psicometría, medida de balance entre ajuste del modelo y parsimonia. Relevante para criterio de información de akaike en psicometría y métodos.","Se aplica criterio de información de akaike para garantizar validez de las conclusiones.","","","alto","Muñiz (2018). Psicometría.","2.0.0","2026-03-29"
"PSY-02398","Criterio de información bayesiano","Psicometría y Métodos","Medida de selección de modelos que penaliza la complejidad","En psicometría, medida de selección de modelos que penaliza la complejidad. Relevante para criterio de información bayesiano en psicometría y métodos.","Se aplica criterio de información bayesiano para garantizar validez de las conclusiones.","","","alto","Muñiz (2018). Psicometría.","2.0.0","2026-03-29"
"PSY-02399","Replicación multilab","Psicometría y Métodos","Esfuerzo coordinado de múltiples laboratorios para replicar un hallazgo","En psicometría, esfuerzo coordinado de múltiples laboratorios para replicar un hallazgo. Relevante para replicación multilab en psicometría y métodos.","Se aplica replicación multilab para garantizar validez de las conclusiones.","","","alto","Muñiz (2018). Psicometría.","2.0.0","2026-03-29"
"PSY-02400","Ciencia del equipo","Psicometría y Métodos","Estudio sistemático de los procesos y resultados del trabajo en equipo","En psicometría, estudio sistemático de los procesos y resultados del trabajo en equipo. Relevante para ciencia del equipo en psicometría y métodos.","Se aplica ciencia del equipo para garantizar validez de las conclusiones.","","","alto","Muñiz (2018). Psicometría.","2.0.0","2026-03-29"
"PSY-02401","Circuito del miedo","Psicobiología","Red neural amígdala-corteza-tronco que procesa amenazas","A nivel psicobiológico, red neural amígdala-corteza-tronco que procesa amenazas. Relevante para circuito del miedo en psicobiología.","Un estudio muestra circuitos cerebrales asociados a circuito del miedo.","","","alto","Carlson (2017). Physiology of Behavior.","2.0.0","2026-03-29"
"PSY-02402","Circuito de la regulación emocional","Psicobiología","Red prefrontal-amigdalina que modula respuestas emocionales","A nivel psicobiológico, red prefrontal-amigdalina que modula respuestas emocionales. Relevante para circuito de la regulación emocional en psicobiología.","Un estudio muestra circuitos cerebrales asociados a circuito de la regulación emocional.","","","alto","Carlson (2017). Physiology of Behavior.","2.0.0","2026-03-29"
"PSY-02403","Sistema de aproximación conductual","Psicobiología","Sistema motivacional que orienta hacia estímulos apetitivos","A nivel psicobiológico, sistema motivacional que orienta hacia estímulos apetitivos. Relevante para sistema de aproximación conductual en psicobiología.","Un estudio muestra circuitos cerebrales asociados a sistema de aproximación conductual.","","","alto","Carlson (2017). Physiology of Behavior.","2.0.0","2026-03-29"
"PSY-02404","Sistema de inhibición conductual","Psicobiología","Sistema motivacional que genera cautela ante señales de castigo","A nivel psicobiológico, sistema motivacional que genera cautela ante señales de castigo. Relevante para sistema de inhibición conductual en psicobiología.","Un estudio muestra circuitos cerebrales asociados a sistema de inhibición conductual.","","","alto","Carlson (2017). Physiology of Behavior.","2.0.0","2026-03-29"
"PSY-02405","Sistema de lucha-huida-paralización","Psicobiología","Respuesta defensiva automática ante amenazas inminentes","A nivel psicobiológico, respuesta defensiva automática ante amenazas inminentes. Relevante para sistema de lucha-huida-paralización en psicobiología.","Un estudio muestra circuitos cerebrales asociados a sistema de lucha-huida-paralización.","","","alto","Carlson (2017). Physiology of Behavior.","2.0.0","2026-03-29"
"PSY-02406","Telómeros y estrés psicológico","Psicobiología","Acortamiento de telómeros asociado al estrés crónico","A nivel psicobiológico, acortamiento de telómeros asociado al estrés crónico. Relevante para telómeros y estrés psicológico en psicobiología.","Un estudio muestra circuitos cerebrales asociados a telómeros y estrés psicológico.","","","alto","Carlson (2017). Physiology of Behavior.","2.0.0","2026-03-29"
"PSY-02407","Inflamación crónica de bajo grado","Psicobiología","Activación inmunitaria persistente asociada a trastornos mentales","A nivel psicobiológico, activación inmunitaria persistente asociada a trastornos mentales. Relevante para inflamación crónica de bajo grado en psicobiología.","Un estudio muestra circuitos cerebrales asociados a inflamación crónica de bajo grado.","","","alto","Carlson (2017). Physiology of Behavior.","2.0.0","2026-03-29"
"PSY-02408","Eje microbiota-intestino-cerebro","Psicobiología","Sistema de comunicación que influye en conducta y ánimo","A nivel psicobiológico, sistema de comunicación que influye en conducta y ánimo. Relevante para eje microbiota-intestino-cerebro en psicobiología.","Un estudio muestra circuitos cerebrales asociados a eje microbiota-intestino-cerebro.","","","alto","Carlson (2017). Physiology of Behavior.","2.0.0","2026-03-29"
"PSY-02409","Disbiosis intestinal","Psicobiología","Desequilibrio del microbioma con impacto en salud mental","A nivel psicobiológico, desequilibrio del microbioma con impacto en salud mental. Relevante para disbiosis intestinal en psicobiología.","Un estudio muestra circuitos cerebrales asociados a disbiosis intestinal.","","","alto","Carlson (2017). Physiology of Behavior.","2.0.0","2026-03-29"
"PSY-02410","Probióticos y salud mental","Psicobiología","Efecto de bacterias beneficiosas sobre el bienestar psicológico","A nivel psicobiológico, efecto de bacterias beneficiosas sobre el bienestar psicológico. Relevante para probióticos y salud mental en psicobiología.","Un estudio muestra circuitos cerebrales asociados a probióticos y salud mental.","","","alto","Carlson (2017). Physiology of Behavior.","2.0.0","2026-03-29"
"PSY-02411","Nutrición y cerebro","Psicobiología","Influencia de la dieta en la estructura y función cerebral","A nivel psicobiológico, influencia de la dieta en la estructura y función cerebral. Relevante para nutrición y cerebro en psicobiología.","Un estudio muestra circuitos cerebrales asociados a nutrición y cerebro.","","","alto","Carlson (2017). Physiology of Behavior.","2.0.0","2026-03-29"
"PSY-02412","Omega-3 y salud mental","Psicobiología","Ácidos grasos esenciales con efectos neuroprotectores","A nivel psicobiológico, ácidos grasos esenciales con efectos neuroprotectores. Relevante para omega-3 y salud mental en psicobiología.","Un estudio muestra circuitos cerebrales asociados a omega-3 y salud mental.","","","alto","Carlson (2017). Physiology of Behavior.","2.0.0","2026-03-29"
"PSY-02413","Vitamina D y depresión","Psicobiología","Asociación entre déficit de vitamina D y síntomas depresivos","A nivel psicobiológico, asociación entre déficit de vitamina D y síntomas depresivos. Relevante para vitamina d y depresión en psicobiología.","Un estudio muestra circuitos cerebrales asociados a vitamina d y depresión.","","","alto","Carlson (2017). Physiology of Behavior.","2.0.0","2026-03-29"
"PSY-02414","Ejercicio y neurogénesis","Psicobiología","La actividad física promueve la formación de nuevas neuronas","A nivel psicobiológico, la actividad física promueve la formación de nuevas neuronas. Relevante para ejercicio y neurogénesis en psicobiología.","Un estudio muestra circuitos cerebrales asociados a ejercicio y neurogénesis.","","","alto","Carlson (2017). Physiology of Behavior.","2.0.0","2026-03-29"
"PSY-02415","Ejercicio y BDNF","Psicobiología","El ejercicio incrementa el factor neurotrófico derivado del cerebro","A nivel psicobiológico, el ejercicio incrementa el factor neurotrófico derivado del cerebro. Relevante para ejercicio y bdnf en psicobiología.","Un estudio muestra circuitos cerebrales asociados a ejercicio y bdnf.","","","alto","Carlson (2017). Physiology of Behavior.","2.0.0","2026-03-29"
"PSY-02416","Estrés y sistema inmune","Psicobiología","El estrés crónico suprime la función inmunitaria","A nivel psicobiológico, el estrés crónico suprime la función inmunitaria. Relevante para estrés y sistema inmune en psicobiología.","Un estudio muestra circuitos cerebrales asociados a estrés y sistema inmune.","","","alto","Carlson (2017). Physiology of Behavior.","2.0.0","2026-03-29"
